년,월,국적지역,입국자수
2024,12,수단,17
2024,12,가봉,16
2024,12,모잠비크,13
2024,12,감비아,12
2024,12,보츠와나,12
2024,12,라이베리아,11
2024,12,기니,9
2024,12,말리,9
2024,12,세이셸,9
2024,12,카보베르데,8
2024,12,레소토,7
2024,12,부르키나파소,7
2024,12,시에라리온,6
2024,12,앙골라,6
2024,12,잠비아,6
2024,12,남수단공화국,4
2024,12,말라위,4
2024,12,베냉,4
2024,12,콩고,4
2024,12,토고,4
2024,12,나미비아,3
2024,12,모리타니,2
2024,12,에스와티니,2
2024,12,차드,2
2024,12,에리트레아,1
2024,12,적도기니,1
2024,12,코모로,1
2024,12,기타,147
2025,01,중국,364584
2025,01,일본,178970
2025,01,타이완,137414
2025,01,홍콩,44107
2025,01,필리핀,38602
2025,01,베트남,28797
2025,01,인도네시아,27744
2025,01,말레이시아,26296
2025,01,한국계중국인,22319
2025,01,타이,21923
2025,01,싱가포르,17645
2025,01,몽골,16266
2025,01,인도,11040
2025,01,우즈베키스탄,6033
2025,01,미얀마,5849
2025,01,카자흐스탄,4361
2025,01,캄보디아,4281
2025,01,마카오,2876
2025,01,네팔,2573
2025,01,튀르키예,2545
2025,01,스리랑카,2514
2025,01,방글라데시,1877
2025,01,라오스,1320
2025,01,파키스탄,1227
2025,01,사우디아라비아,898
2025,01,키르기즈,792
2025,01,브루나이,666
2025,01,이스라엘,506
2025,01,타지키스탄,416
2025,01,쿠웨이트,345
2025,01,아랍에미리트연합,334
2025,01,이란,218
2025,01,요르단,143
2025,01,이라크,141
2025,01,티모르민주공화국,124
2025,01,시리아,108
2025,01,카타르,97
2025,01,투르크메니스탄,83
2025,01,레바논,70
2025,01,오만,56
2025,01,키프로스,54
2025,01,예멘공화국,52
2025,01,바레인,43
2025,01,부탄,30
2025,01,팔레스타인,15
2025,01,아프가니스탄,12
2025,01,몰디브,7
2025,01,미국,82444
2025,01,캐나다,14405
2025,01,멕시코,4288
2025,01,브라질,2562
2025,01,콜롬비아,596
2025,01,아르헨티나,555
2025,01,칠레,459
2025,01,페루,348
2025,01,에콰도르,135
2025,01,코스타리카,127
2025,01,베네수엘라,118
2025,01,과테말라,90
2025,01,온두라스,77
2025,01,파라과이,75
2025,01,도미니카공화국,73
2025,01,파나마,70
2025,01,세인트크리스토퍼네비스,55
2025,01,자메이카,49
2025,01,우루과이,45
2025,01,엘살바도르,44
2025,01,볼리비아,27
2025,01,도미니카연방,18
2025,01,트리니다드토바고,16
2025,01,니카라과,14
2025,01,쿠바,10
2025,01,세인트루시아,8
2025,01,바하마,6
2025,01,벨리즈,6
2025,01,앤티카바부다,6
2025,01,가이아나,5
2025,01,그레나다,5
2025,01,세인트빈센트그레나딘,4
2025,01,바베이도스,3
2025,01,아이티,3
2025,01,미국인근섬,1
2025,01,수리남,1
